event_id,source,event_type,utc_time,ra_deg,dec_deg,pos_error_deg,signal_strength
3.68132E+17,GAIA_DR3,optical,,12.20753424,39.72012747,3.68E-07,20.8342
3.68132E+17,GAIA_DR3,optical,,12.21407276,39.71904196,1.12E-07,20.026802
3.68132E+17,GAIA_DR3,optical,,12.20473689,39.72383268,2.20E-06,21.407877
3.68132E+17,GAIA_DR3,optical,,12.20245216,39.71874415,1.16E-08,16.313831
3.68132E+17,GAIA_DR3,optical,,12.21853006,39.73744309,7.78E-07,21.03782
3.68132E+17,GAIA_DR3,optical,,12.33003211,39.71237527,5.71E-08,18.984734
3.68132E+17,GAIA_DR3,optical,,12.31800615,39.70311684,3.89E-09,13.728624
3.68132E+17,GAIA_DR3,optical,,12.29099026,39.68902388,3.36E-07,19.165438
3.68132E+17,GAIA_DR3,optical,,12.29099458,39.68909966,3.69E-07,19.410015
3.68132E+17,GAIA_DR3,optical,,12.27453286,39.70161989,8.98E-07,20.995543
3.68132E+17,GAIA_DR3,optical,,12.27527471,39.69688074,4.86E-08,18.6761
3.68132E+17,GAIA_DR3,optical,,12.27401005,39.68692002,1.64E-08,16.863974
3.68132E+17,GAIA_DR3,optical,,12.29112278,39.70722525,8.69E-09,15.662119
3.68132E+17,GAIA_DR3,optical,,12.31306142,39.70602563,1.24E-07,19.947512
3.68132E+17,GAIA_DR3,optical,,12.29706111,39.70864818,1.30E-06,20.861326
3.68132E+17,GAIA_DR3,optical,,12.29978825,39.70780303,4.20E-06,21.488813
3.68132E+17,GAIA_DR3,optical,,12.31919574,39.71600173,5.58E-08,18.936497
3.68132E+17,GAIA_DR3,optical,,12.31497245,39.7239933,5.74E-08,19.058947
3.68132E+17,GAIA_DR3,optical,,12.31392654,39.72375284,1.62E-08,16.853168
3.68132E+17,GAIA_DR3,optical,,12.31172245,39.71688241,1.29E-07,20.110283
3.68132E+17,GAIA_DR3,optical,,12.32212754,39.71798061,1.53E-08,16.710272
3.68132E+17,GAIA_DR3,optical,,12.30383058,39.71769588,6.07E-08,18.979757
3.68132E+17,GAIA_DR3,optical,,12.28875718,39.7228192,4.81E-09,14.027402
3.68132E+17,GAIA_DR3,optical,,12.30229895,39.73183014,6.35E-08,19.049025
3.68133E+17,GAIA_DR3,optical,,12.33986492,39.71708142,9.94E-09,15.914068
3.68133E+17,GAIA_DR3,optical,,12.34278452,39.71901729,1.57E-07,20.25915
3.68133E+17,GAIA_DR3,optical,,12.33136565,39.71999079,3.41E-08,18.175838
3.68133E+17,GAIA_DR3,optical,,12.3713197,39.73628746,5.36E-08,18.770554
3.68133E+17,GAIA_DR3,optical,,12.38476855,39.74723776,5.10E-08,18.607643
3.68133E+17,GAIA_DR3,optical,,12.3553276,39.74222701,7.32E-08,19.205854
3.68133E+17,GAIA_DR3,optical,,12.3605087,39.74827707,3.20E-08,17.962029
3.68133E+17,GAIA_DR3,optical,,12.36859184,39.74107156,1.87E-07,20.340046
3.68133E+17,GAIA_DR3,optical,,12.37134184,39.76428789,6.64E-08,19.009644
3.68133E+17,GAIA_DR3,optical,,12.37313881,39.74716456,8.36E-09,15.26164
3.68133E+17,GAIA_DR3,optical,,12.32551543,39.72992385,8.33E-08,17.930323
3.68133E+17,GAIA_DR3,optical,,12.31908707,39.73038757,6.02E-08,18.974384
3.68133E+17,GAIA_DR3,optical,,12.33233741,39.73463296,8.91E-08,19.486448
3.68133E+17,GAIA_DR3,optical,,12.32324085,39.73613019,4.04E-07,20.868513
3.68133E+17,GAIA_DR3,optical,,12.33234284,39.74553651,6.50E-08,19.0242
3.68133E+17,GAIA_DR3,optical,,12.33930738,39.74943557,2.11E-07,20.467054
3.68133E+17,GAIA_DR3,optical,,12.33375922,39.74784896,1.37E-07,20.017818
3.68133E+17,GAIA_DR3,optical,,12.34575662,39.7436258,7.98E-08,19.283678
3.68133E+17,GAIA_DR3,optical,,12.33923561,39.73912607,7.28E-09,15.060681
3.68133E+17,GAIA_DR3,optical,,12.3361979,39.73297165,8.61E-07,20.703255
3.68133E+17,GAIA_DR3,optical,,12.31775667,39.73293947,5.22E-08,18.902111
3.68133E+17,GAIA_DR3,optical,,12.32497176,39.75836817,4.37E-07,20.769405
3.68133E+17,GAIA_DR3,optical,,12.32979756,39.75973166,8.55E-08,19.449217
3.68133E+17,GAIA_DR3,optical,,12.31952565,39.75092195,1.60E-06,19.880665
3.68133E+17,GAIA_DR3,optical,,12.31967345,39.75078836,2.06E-08,17.150127
3.68133E+17,GAIA_DR3,optical,,12.34467348,39.75219706,1.44E-08,16.46865
3.68133E+17,GAIA_DR3,optical,,12.35117401,39.7604396,6.59E-08,18.952087
3.68133E+17,GAIA_DR3,optical,,12.34684196,39.76215779,9.64E-09,15.42652
3.68133E+17,GAIA_DR3,optical,,12.34420228,39.75166582,1.44E-07,20.111631
3.68133E+17,GAIA_DR3,optical,,12.33801327,39.75332226,9.00E-09,15.520681
3.68133E+17,GAIA_DR3,optical,,12.34780145,39.75464062,2.42E-08,17.37293
3.68133E+17,GAIA_DR3,optical,,12.3560198,39.75768124,2.61E-07,20.670198
3.68133E+17,GAIA_DR3,optical,,12.35710373,39.759147,2.34E-07,20.60553
3.68133E+17,GAIA_DR3,optical,,12.36416588,39.77108298,2.49E-07,20.510788
3.68133E+17,GAIA_DR3,optical,,12.36407625,39.7671968,2.78E-08,17.564894
3.68133E+17,GAIA_DR3,optical,,12.36896388,39.7640735,1.62E-08,16.609703
3.68133E+17,GAIA_DR3,optical,,12.35542436,39.7649192,1.11E-06,21.060202
3.68133E+17,GAIA_DR3,optical,,12.33032825,39.76562509,4.32E-07,20.78816
3.68133E+17,GAIA_DR3,optical,,12.33491416,39.77394604,1.07E-07,19.75598
3.68133E+17,GAIA_DR3,optical,,12.34477843,39.76784826,1.90E-07,20.34977
3.68133E+17,GAIA_DR3,optical,,12.3497244,39.77644189,4.41E-07,20.889744
3.68133E+17,GAIA_DR3,optical,,12.2603787,39.69587106,4.34E-08,18.679586
3.68133E+17,GAIA_DR3,optical,,12.2697648,39.7059734,2.96E-08,17.818916
3.68133E+17,GAIA_DR3,optical,,12.27842852,39.71592336,3.40E-08,18.134247
3.68133E+17,GAIA_DR3,optical,,12.27759121,39.7218351,1.98E-08,17.349321
3.68133E+17,GAIA_DR3,optical,,12.25773879,39.71720548,6.21E-07,21.00574
3.68133E+17,GAIA_DR3,optical,,12.25344157,39.72232136,9.26E-08,19.760233
3.68133E+17,GAIA_DR3,optical,,12.25032611,39.72566418,1.23E-07,20.151018
3.68133E+17,GAIA_DR3,optical,,12.25986337,39.72978867,1.09E-07,19.830315
3.68133E+17,GAIA_DR3,optical,,12.26781546,39.73197128,3.21E-07,20.763718
3.68133E+17,GAIA_DR3,optical,,12.25690381,39.73366261,4.56E-07,20.311779
3.68133E+17,GAIA_DR3,optical,,12.27935347,39.72953142,5.51E-08,19.04492
3.68133E+17,GAIA_DR3,optical,,12.28374621,39.74007566,5.08E-06,21.103806
3.68133E+17,GAIA_DR3,optical,,12.28461188,39.73700136,1.50E-06,21.28195
3.68133E+17,GAIA_DR3,optical,,12.27336364,39.74485049,8.17E-07,21.058144
3.68133E+17,GAIA_DR3,optical,,12.27001815,39.7390651,5.65E-07,20.742231
3.68133E+17,GAIA_DR3,optical,,12.28952806,39.75421496,6.94E-09,15.111444
3.68133E+17,GAIA_DR3,optical,,12.23652133,39.73224698,8.82E-08,19.666756
3.68133E+17,GAIA_DR3,optical,,12.23646399,39.73673902,7.74E-08,19.48596
3.68133E+17,GAIA_DR3,optical,,12.24354143,39.73153669,1.03E-06,21.028502
3.68133E+17,GAIA_DR3,optical,,12.25237311,39.74315085,4.13E-08,18.524765
3.68133E+17,GAIA_DR3,optical,,12.25406141,39.74470112,1.62E-07,20.451838
3.68133E+17,GAIA_DR3,optical,,12.24346888,39.74546819,1.06E-08,15.928618
3.68133E+17,GAIA_DR3,optical,,12.2280467,39.7464998,2.90E-08,17.939524
3.68133E+17,GAIA_DR3,optical,,12.22670542,39.7355038,2.88E-07,20.803448
3.68133E+17,GAIA_DR3,optical,,12.23195965,39.73852205,6.31E-07,21.046864
3.68133E+17,GAIA_DR3,optical,,12.22493145,39.74705219,2.52E-08,17.707909
3.68133E+17,GAIA_DR3,optical,,12.21836601,39.74089047,2.40E-06,20.755194
3.68133E+17,GAIA_DR3,optical,,12.23757855,39.75279401,1.01E-07,19.902952
3.68133E+17,GAIA_DR3,optical,,12.24125612,39.74984816,6.70E-08,19.212332
3.68133E+17,GAIA_DR3,optical,,12.25710112,39.7522982,2.07E-06,21.442135
3.68133E+17,GAIA_DR3,optical,,12.2615577,39.75485647,1.76E-07,20.348448
3.68133E+17,GAIA_DR3,optical,,12.26221625,39.76034376,5.89E-09,14.612136
3.68133E+17,GAIA_DR3,optical,,12.27213168,39.76879915,1.62E-06,21.35178
3.68133E+17,GAIA_DR3,optical,,12.26155705,39.76552734,1.13E-05,21.726004
3.68133E+17,GAIA_DR3,optical,,12.24370644,39.76255062,2.69E-08,17.734674
3.68133E+17,GAIA_DR3,optical,,12.2519247,39.76044907,1.68E-08,16.894316
3.68133E+17,GAIA_DR3,optical,,12.24519957,39.76438595,1.30E-07,20.0037
3.68134E+17,GAIA_DR3,optical,,12.2631553,39.77021121,1.03E-07,19.760927
3.68134E+17,GAIA_DR3,optical,,12.26136267,39.7735121,2.28E-07,20.535702
3.68134E+17,GAIA_DR3,optical,,12.25961541,39.7873321,2.79E-06,21.719454
3.68134E+17,GAIA_DR3,optical,,12.2636302,39.78123841,8.59E-07,21.074837
3.68134E+17,GAIA_DR3,optical,,12.30846291,39.7680597,8.69E-08,19.457493
3.68134E+17,GAIA_DR3,optical,,12.2923197,39.76330237,5.26E-08,18.839653
3.68134E+17,GAIA_DR3,optical,,12.29932029,39.7690637,3.53E-08,18.106955
3.68134E+17,GAIA_DR3,optical,,12.2919308,39.75960936,6.14E-08,19.035585
3.68134E+17,GAIA_DR3,optical,,12.30354187,39.7667094,3.52E-08,18.108973
3.68134E+17,GAIA_DR3,optical,,12.30567715,39.7886909,1.93E-07,20.52409
3.68134E+17,GAIA_DR3,optical,,12.30175635,39.77057536,5.89E-09,14.667875
3.68134E+17,GAIA_DR3,optical,,12.3380672,39.78796267,1.65E-07,20.297112
3.68134E+17,GAIA_DR3,optical,,12.30694806,39.79117329,1.17E-06,20.873913
3.68134E+17,GAIA_DR3,optical,,12.32369063,39.80903149,7.75E-08,19.265327
3.68134E+17,GAIA_DR3,optical,,12.32193493,39.80846844,3.92E-09,10.857287
3.68134E+17,GAIA_DR3,optical,,12.27990003,39.77655633,7.14E-09,15.075563
3.68134E+17,GAIA_DR3,optical,,12.28287204,39.77591889,1.94E-07,20.428736
3.68134E+17,GAIA_DR3,optical,,12.29005812,39.78063017,2.95E-08,17.909025
3.68134E+17,GAIA_DR3,optical,,12.2789793,39.78283484,1.81E-06,21.560625
3.68134E+17,GAIA_DR3,optical,,12.29939772,39.78735773,1.58E-07,20.321331
3.68134E+17,GAIA_DR3,optical,,12.2694416,39.78042901,1.08E-06,20.796339
3.68134E+17,GAIA_DR3,optical,,12.26550395,39.79199559,2.13E-08,17.44637
3.68134E+17,GAIA_DR3,optical,,12.26653189,39.78473137,9.69E-07,21.151577
3.68134E+17,GAIA_DR3,optical,,12.27773869,39.78820565,4.83E-09,14.397473
3.68134E+17,GAIA_DR3,optical,,12.26870863,39.78462773,5.52E-06,21.659817
3.68134E+17,GAIA_DR3,optical,,12.26575332,39.7915428,6.16E-07,20.755732
3.68134E+17,GAIA_DR3,optical,,12.26638043,39.79307167,7.19E-08,19.39123
3.68134E+17,GAIA_DR3,optical,,12.28774157,39.80495013,1.53E-08,16.627888
3.68134E+17,GAIA_DR3,optical,,12.28759097,39.80087685,1.44E-06,21.076046
3.68134E+17,GAIA_DR3,optical,,12.27555363,39.80128731,1.09E-06,20.979845
3.68134E+17,GAIA_DR3,optical,,12.31017405,39.79958667,7.49E-08,19.353693
3.68134E+17,GAIA_DR3,optical,,12.29669385,39.80476063,1.21E-07,19.986769
3.68134E+17,GAIA_DR3,optical,,12.30971552,39.81289487,2.22E-07,20.55908
3.68134E+17,GAIA_DR3,optical,,12.31724963,39.80550604,1.31E-07,20.17608
3.68134E+17,GAIA_DR3,optical,,12.31881225,39.81041239,1.92E-08,17.150063
3.68134E+17,GAIA_DR3,optical,,12.29065458,39.82247121,1.05E-08,15.772151
3.68134E+17,GAIA_DR3,optical,,12.30343542,39.81339061,9.72E-09,15.833741
3.68134E+17,GAIA_DR3,optical,,12.30329844,39.82490223,1.47E-07,20.265827
3.68134E+17,GAIA_DR3,optical,,12.30073373,39.83213505,8.42E-08,19.57804
3.68134E+17,GAIA_DR3,optical,,12.3031863,39.83638523,9.48E-08,19.738409
3.68134E+17,GAIA_DR3,optical,,12.30172026,39.83007441,1.13E-07,20.001335
3.68134E+17,GAIA_DR3,optical,,12.31005686,39.82752899,7.09E-08,19.322422
3.68134E+17,GAIA_DR3,optical,,12.30678835,39.82616894,1.23E-08,16.28053
3.68885E+17,GAIA_DR3,optical,,12.2952974,39.82805492,7.01E-07,20.780947
3.68153E+17,GAIA_DR3,optical,,12.4246029,39.7741096,6.47E-08,19.142641
3.68153E+17,GAIA_DR3,optical,,12.41892856,39.7671898,9.62E-07,20.794703
3.68154E+17,GAIA_DR3,optical,,12.46721896,39.80420863,6.47E-08,18.941963
3.68154E+17,GAIA_DR3,optical,,12.46186302,39.80900119,3.60E-08,18.089214
3.68154E+17,GAIA_DR3,optical,,12.47150315,39.82297725,2.25E-06,21.50857
3.68154E+17,GAIA_DR3,optical,,12.47053907,39.81996838,3.18E-07,20.615166
3.68154E+17,GAIA_DR3,optical,,12.47393528,39.80767551,4.56E-09,13.960509
3.68154E+17,GAIA_DR3,optical,,12.4808945,39.83754004,1.42E-07,20.161404
3.68155E+17,GAIA_DR3,optical,,12.51467748,39.84542922,7.19E-08,19.340746
3.68155E+17,GAIA_DR3,optical,,12.51185095,39.84737105,9.42E-08,19.709583
3.68155E+17,GAIA_DR3,optical,,12.51271122,39.84707522,1.10E-07,19.844122
3.68155E+17,GAIA_DR3,optical,,12.49552685,39.84249981,1.61E-07,20.342918
3.68155E+17,GAIA_DR3,optical,,12.49258079,39.84106251,3.73E-08,18.330881
3.68155E+17,GAIA_DR3,optical,,12.49886641,39.84457379,8.76E-08,19.442833
3.68155E+17,GAIA_DR3,optical,,12.49868516,39.85502024,2.37E-08,17.173513
3.68155E+17,GAIA_DR3,optical,,12.52029891,39.84416399,1.61E-08,16.79663
3.68155E+17,GAIA_DR3,optical,,12.52752989,39.85361209,6.31E-08,19.209621
3.68155E+17,GAIA_DR3,optical,,12.52857463,39.85541325,6.74E-08,19.313328
3.68155E+17,GAIA_DR3,optical,,12.51971729,39.84423863,4.51E-08,18.455854
3.68155E+17,GAIA_DR3,optical,,12.51278227,39.85754789,1.79E-07,20.43016
3.68155E+17,GAIA_DR3,optical,,12.51010053,39.86407509,6.55E-08,19.057203
3.68155E+17,GAIA_DR3,optical,,12.51752018,39.86355221,1.01E-08,15.756135
3.68155E+17,GAIA_DR3,optical,,12.51568921,39.86201362,1.13E-07,19.81536
3.68155E+17,GAIA_DR3,optical,,12.51832016,39.87474555,3.99E-07,20.93741
3.68158E+17,GAIA_DR3,optical,,12.51268786,39.87404891,4.60E-06,21.6357
3.68156E+17,GAIA_DR3,optical,,12.55494369,39.86314208,7.92E-07,20.999184
3.68156E+17,GAIA_DR3,optical,,12.56735859,39.88477052,3.06E-08,18.18373
3.68156E+17,GAIA_DR3,optical,,12.58789769,39.89753734,4.25E-08,18.661287
3.68156E+17,GAIA_DR3,optical,,12.59306717,39.89818376,2.55E-07,20.818792
3.68156E+17,GAIA_DR3,optical,,12.5969088,39.90227409,1.23E-07,20.144493
3.68156E+17,GAIA_DR3,optical,,12.5952542,39.90098906,1.49E-08,16.840422
3.68156E+17,GAIA_DR3,optical,,12.54325137,39.86703033,4.29E-08,18.759161
3.68156E+17,GAIA_DR3,optical,,12.55124603,39.87325748,7.24E-07,21.044882
3.68156E+17,GAIA_DR3,optical,,12.54539772,39.86748334,4.61E-07,20.872242
3.68156E+17,GAIA_DR3,optical,,12.55537597,39.87828821,5.50E-09,14.86935
3.68156E+17,GAIA_DR3,optical,,12.53794636,39.8873466,3.60E-08,18.415346
3.68156E+17,GAIA_DR3,optical,,12.53334032,39.89313835,6.78E-09,14.976546
3.68156E+17,GAIA_DR3,optical,,12.53980465,39.88804342,8.73E-07,21.248177
3.68156E+17,GAIA_DR3,optical,,12.52591145,39.88713854,7.29E-08,19.474924
3.68156E+17,GAIA_DR3,optical,,12.54404989,39.89478738,6.95E-08,19.487465
3.68156E+17,GAIA_DR3,optical,,12.53929855,39.89597173,4.37E-07,20.127113
3.68156E+17,GAIA_DR3,optical,,12.54835592,39.89623269,7.51E-07,20.777163
3.68156E+17,GAIA_DR3,optical,,12.54880418,39.89502381,8.00E-07,21.118454
3.68156E+17,GAIA_DR3,optical,,12.56890402,39.90412505,3.51E-08,18.35011
3.68156E+17,GAIA_DR3,optical,,12.57485331,39.89862355,7.28E-09,13.966496
3.68156E+17,GAIA_DR3,optical,,12.58414893,39.9105772,2.51E-08,17.902222
3.68156E+17,GAIA_DR3,optical,,12.57928215,39.90365074,1.35E-06,20.88303
3.68156E+17,GAIA_DR3,optical,,12.55680878,39.90264136,1.19E-07,20.085718
3.68156E+17,GAIA_DR3,optical,,12.55393108,39.90922264,7.54E-07,20.493746
3.68156E+17,GAIA_DR3,optical,,12.55739818,39.90913847,1.58E-06,21.560223
3.68156E+17,GAIA_DR3,optical,,12.56546113,39.92923256,8.38E-07,20.973354
3.68156E+17,GAIA_DR3,optical,,12.56841262,39.91809316,2.66E-08,17.967068
3.68156E+17,GAIA_DR3,optical,,12.38927334,39.75921921,3.33E-07,20.135498
3.68156E+17,GAIA_DR3,optical,,12.38524968,39.7541253,1.74E-08,16.815952
3.68156E+17,GAIA_DR3,optical,,12.3952088,39.75036496,1.36E-06,21.079704
3.68156E+17,GAIA_DR3,optical,,12.40263848,39.755205,3.99E-08,17.982323
3.68156E+17,GAIA_DR3,optical,,12.40042058,39.75975258,1.10E-06,21.134838
3.68156E+17,GAIA_DR3,optical,,12.40368669,39.75969548,1.17E-07,19.91738
3.68156E+17,GAIA_DR3,optical,,12.37915454,39.77208225,3.74E-08,18.122915
3.68156E+17,GAIA_DR3,optical,,12.39508572,39.77685096,7.38E-08,19.325487
3.68156E+17,GAIA_DR3,optical,,12.39342681,39.78245674,6.01E-08,19.03854
3.68156E+17,GAIA_DR3,optical,,12.41570794,39.77927515,1.79E-08,17.097023
3.68156E+17,GAIA_DR3,optical,,12.41714654,39.78123221,9.07E-07,21.096405
3.68156E+17,GAIA_DR3,optical,,12.41763729,39.78079375,2.45E-08,17.64766
3.68156E+17,GAIA_DR3,optical,,12.41613221,39.76746513,1.15E-05,21.665554
3.68156E+17,GAIA_DR3,optical,,12.42432261,39.79804168,2.38E-07,20.410975
3.68156E+17,GAIA_DR3,optical,,12.42787832,39.7944167,7.18E-07,20.979137
